city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Sosnowiec,Sosnowiec,50.2833,19.1333,Poland,PL,POL,Śląskie,minor,193660,1616057255
Łask,Lask,51.5903,19.1333,Poland,PL,POL,Łódzkie,minor,16576,1616006477
Göd,God,47.6906,19.1344,Hungary,HU,HUN,Pest,,21992,1348600580
Dunakeszi,Dunakeszi,47.6303,19.1412,Hungary,HU,HUN,Pest,minor,43061,1348178190
Kozy,Kozy,49.845,19.1417,Poland,PL,POL,Śląskie,,13098,1616180693
Banská Bystrica,Banska Bystrica,48.7353,19.1453,Slovakia,SK,SVK,Banská Bystrica,admin,76018,1703015198
Brzeszcze,Brzeszcze,50,00,19.15,Poland,PL,POL,Małopolskie,,11049,1616019723
Lipno,Lipno,52.85,19.1667,Poland,PL,POL,Kujawsko-Pomorskie,minor,13752,1616442467
Imielin,Imielin,50.1478,19.1814,Poland,PL,POL,Śląskie,,9313,1616783615
Dąbrowa Górnicza,Dabrowa Gornicza,50.3214,19.1872,Poland,PL,POL,Śląskie,minor,116930,1616312023
Fót,Fot,47.6181,19.1903,Hungary,HU,HUN,Pest,,20975,1348547694
Łęczyca,Leczyca,52.05,19.2,Poland,PL,POL,Łódzkie,minor,13587,1616649790
Żywiec,Zywiec,49.6892,19.2058,Poland,PL,POL,Śląskie,minor,30334,1616870150
Bijeljina,Bijeljina,44.7569,19.2161,Bosnia and Herzegovina,BA,BIH,Srpska. Republika,minor,114663,1070522751
Kęty,Kety,49.9,19.2167,Poland,PL,POL,Małopolskie,,18067,1616742375
Gyál,Gyal,47.3861,19.2192,Hungary,HU,HUN,Pest,minor,24463,1348670361
Oświęcim,Oswiecim,50.0381,19.2214,Poland,PL,POL,Małopolskie,minor,36956,1616528804
Loznica,Loznica,44.5333,19.2258,Serbia,RS,SRB,Loznica,admin,86413,1688071221
Ócsa,Ocsa,47.2934,19.226,Hungary,HU,HUN,Pest,,9941,1348733489
Šid,Sid,45.1167,19.2333,Serbia,RS,SRB,Šid,admin,34188,1688899483
Bač,Bac,45.3833,19.2333,Serbia,RS,SRB,Bač,admin,6087,1688168992
Csömör,Csomor,47.55,19.2333,Hungary,HU,HUN,Pest,,10215,1348004899
Chełmek,Chelmek,50.1167,19.25,Poland,PL,POL,Małopolskie,,8669,1616126539
Kerepestarcsa,Kerepestarcsa,47.5478,19.2634,Hungary,HU,HUN,Pest,,13606,1348751669
Vecsés,Vecses,47.4057,19.2648,Hungary,HU,HUN,Pest,minor,21352,1348714695
Odžaci,Odzaci,45.5167,19.2667,Serbia,RS,SRB,Odžaci,admin,9021,1688373834
Jaworzno,Jaworzno,50.2044,19.27,Poland,PL,POL,Śląskie,minor,88998,1616134743
Veresegyház,Veresegyhaz,47.6505,19.283,Hungary,HU,HUN,Pest,,20783,1348362703
Ozorków,Ozorkow,51.9667,19.2833,Poland,PL,POL,Łódzkie,,18721,1616513470
Kiskőrös,Kiskoros,46.6204,19.2838,Hungary,HU,HUN,Bács-Kiskun,minor,13320,1348641106
Balassagyarmat,Balassagyarmat,48.0786,19.2942,Hungary,HU,HUN,Nógrád,minor,14036,1348612236
Srebrenica,Srebrenica,44.1042,19.2972,Bosnia and Herzegovina,BA,BIH,Srpska. Republika,minor,13409,1070120847
Dolný Kubín,Dolny Kubin,49.2106,19.2975,Slovakia,SK,SVK,Žilina,minor,18095,1703836159
Aleksandrów Łódzki,Aleksandrow Lodzki,51.8194,19.3039,Poland,PL,POL,Łódzkie,,22148,1616531721
Ružomberok,Ruzomberok,49.0786,19.3083,Slovakia,SK,SVK,Žilina,minor,27407,1703510980
Dabas,Dabas,47.189,19.3126,Hungary,HU,HUN,Pest,minor,17527,1348671815
Myszków,Myszkow,50.5706,19.3144,Poland,PL,POL,Śląskie,minor,30415,1616173209
Erdőkertes,Erdokertes,47.6667,19.3167,Hungary,HU,HUN,Pest,,9564,1348236024
Libiąż,Libiaz,50.1,19.3167,Poland,PL,POL,Małopolskie,,16385,1616724482
Bratunac,Bratunac,44.1839,19.3308,Bosnia and Herzegovina,BA,BIH,Srpska. Republika,minor,20340,1070077267
Konstantynów Łódzki,Konstantynow Lodzki,51.75,19.3333,Poland,PL,POL,Łódzkie,,18960,1616340948
Pécel,Pecel,47.4893,19.3354,Hungary,HU,HUN,Pest,,17331,1348260007
Veľký Krtíš,Vel'ky Krtis,48.215,19.3381,Slovakia,SK,SVK,Banská Bystrica,minor,11028,1703541479
Andrychów,Andrychow,49.855,19.3414,Poland,PL,POL,Małopolskie,,19203,1616553516
Üllő,Ullo,47.3854,19.3439,Hungary,HU,HUN,Pest,,12611,1348501834
Maglód,Maglod,47.4439,19.3526,Hungary,HU,HUN,Pest,,12412,1348383412
Krupanj,Krupanj,44.3667,19.3667,Serbia,RS,SRB,Krupanj,admin,17295,1688954602
Gödöllő,Godollo,47.6,19.3667,Hungary,HU,HUN,Pest,minor,104471,1348039473
Bełchatów,Belchatow,51.3667,19.3667,Poland,PL,POL,Łódzkie,minor,54338,1616973390
Kutno,Kutno,52.2333,19.3667,Poland,PL,POL,Łódzkie,minor,42255,1616586955
Ljubovija,Ljubovija,44.1869,19.3728,Serbia,RS,SRB,Ljubovija,admin,,1688274240
Pabianice,Pabianice,51.65,19.3833,Poland,PL,POL,Łódzkie,minor,62954,1616294006
Brodnica,Brodnica,53.2597,19.3956,Poland,PL,POL,Kujawsko-Pomorskie,minor,28536,1616831249
Gyömrő,Gyomro,47.425,19.3977,Hungary,HU,HUN,Pest,,20216,1348769818
Bačka Palanka,Backa Palanka,45.25,19.4,Serbia,RS,SRB,Bačka Palanka,admin,25476,1688918464
Isaszeg,Isaszeg,47.5333,19.4,Hungary,HU,HUN,Pest,,11645,1348502220
Chrzanów,Chrzanow,50.1333,19.4,Poland,PL,POL,Małopolskie,minor,35091,1616227522
Zawiercie,Zawiercie,50.5,19.4167,Poland,PL,POL,Śląskie,minor,47689,1616113254
Zgierz,Zgierz,51.85,19.4167,Poland,PL,POL,Łódzkie,minor,55079,1616382343
Detva,Detva,48.5514,19.4183,Slovakia,SK,SVK,Banská Bystrica,minor,13955,1703135182
Monor,Monor,47.3475,19.4489,Hungary,HU,HUN,Pest,minor,19020,1348049694
Radomsko,Radomsko,51.0667,19.45,Poland,PL,POL,Łódzkie,minor,44441,1616575463
Rypin,Rypin,53.0667,19.45,Poland,PL,POL,Kujawsko-Pomorskie,minor,15832,1616716547
Łódź,Lodz,51.7769,19.4547,Poland,PL,POL,Łódzkie,admin,670642,1616832750
Crvenka,Crvenka,45.6583,19.4556,Serbia,RS,SRB,,,9001,1688952283
Bukowno,Bukowno,50.2681,19.4631,Poland,PL,POL,Małopolskie,,9791,1616483621
Gostynin,Gostynin,52.4167,19.4667,Poland,PL,POL,Mazowieckie,minor,17624,1616908435
Bogatić,Bogatic,44.8333,19.4833,Serbia,RS,SRB,Bogatić,admin,6488,1688635508
Trzebinia,Trzebinia,50.1667,19.4833,Poland,PL,POL,Małopolskie,,19134,1616296505
Kiskunhalas,Kiskunhalas,46.4319,19.4883,Hungary,HU,HUN,Bács-Kiskun,minor,26215,1348184980
Wadowice,Wadowice,49.8833,19.5,Poland,PL,POL,Małopolskie,minor,17905,1616191332
Kula,Kula,45.6,19.5333,Serbia,RS,SRB,Kula,admin,35592,1688477275
Pilis,Pilis,47.2844,19.5435,Hungary,HU,HUN,Pest,,11827,1348981551
Tvrdošín,Tvrdosin,49.3343,19.5548,Slovakia,SK,SVK,Žilina,minor,8952,1703880169
Lajosmizse,Lajosmizse,47.0264,19.5578,Hungary,HU,HUN,Bács-Kiskun,,11653,1348320390
Iława,Ilawa,53.5964,19.5656,Poland,PL,POL,Warmińsko-Mazurskie,minor,32664,1616033026
Laćarak,Lacarak,45,00,19.5667,Serbia,RS,SRB,,,10638,1688011323
Olkusz,Olkusz,50.2833,19.5667,Poland,PL,POL,Małopolskie,minor,33462,1616458567
Nowe Miasto Lubawskie,Nowe Miasto Lubawskie,53.4256,19.5878,Poland,PL,POL,Warmińsko-Mazurskie,minor,10492,1616871039
Sucha Beskidzka,Sucha Beskidzka,49.7403,19.5886,Poland,PL,POL,Małopolskie,minor,8951,1616035021
Bački Petrovac,Backi Petrovac,45.3606,19.5917,Serbia,RS,SRB,Bački Petrovac,admin,7452,1688400393
Osečina,Osecina,44.3667,19.6,Serbia,RS,SRB,Osečina,admin,12571,1688862457
Liptovský Mikuláš,Liptovsky Mikulas,49.0842,19.6022,Slovakia,SK,SVK,Žilina,minor,30522,1703155005
Albertirsa,Albertirsa,47.24,19.6067,Hungary,HU,HUN,Pest,,13533,1348408587
Sremska Mitrovica,Sremska Mitrovica,44.97,19.6125,Serbia,RS,SRB,Sremska Mitrovica,admin,72580,1688974283
Bačka Topola,Backa Topola,45.8167,19.6333,Serbia,RS,SRB,Bačka Topola,admin,11930,1688533352
Krzeszowice,Krzeszowice,50.1333,19.6333,Poland,PL,POL,Małopolskie,,9868,1616471634
Brezno,Brezno,48.8039,19.6436,Slovakia,SK,SVK,Banská Bystrica,minor,20061,1703148175
Vrbas,Vrbas,45.5667,19.65,Serbia,RS,SRB,Vrbas,admin,24112,1688145915
Mali Iđoš,Mali Idos,45.7069,19.6644,Serbia,RS,SRB,Mali Iđoš,admin,5464,1688501809
Subotica,Subotica,46.1003,19.6656,Serbia,RS,SRB,Subotica,admin,29919,1688081964
Sierpc,Sierpc,52.8833,19.6667,Poland,PL,POL,Mazowieckie,minor,17308,1616875285
Lučenec,Lucenec,48.3286,19.6692,Slovakia,SK,SVK,Banská Bystrica,minor,25902,1703222138
Hatvan,Hatvan,47.6681,19.6697,Hungary,HU,HUN,Heves,minor,20480,1348933364
Piotrków Trybunalski,Piotrkow Trybunalski,51.4,19.6833,Poland,PL,POL,Łódzkie,minor,68978,1616450789
Kecskemét,Kecskemet,46.9061,19.6897,Hungary,HU,HUN,Bács-Kiskun,admin,187835,1348900171
Pásztó,Paszto,47.9194,19.6978,Hungary,HU,HUN,Nógrád,minor,8545,1348953784
Šabac,Sabac,44.75,19.7,Serbia,RS,SRB,Šabac,admin,105432,1688640421
Płock,Plock,52.55,19.7,Poland,PL,POL,Mazowieckie,minor,114594,1616954507
Głowno,Glowno,51.9642,19.7117,Poland,PL,POL,Łódzkie,,13506,1616156342
Futog,Futog,45.2333,19.7167,Serbia,RS,SRB,,,18641,1688141881
Beočin,Beocin,45.2,19.7333,Serbia,RS,SRB,Beočin,admin,8058,1688152997
Kiskunmajsa,Kiskunmajsa,46.4923,19.7368,Hungary,HU,HUN,Bács-Kiskun,minor,11675,1348210119
Nagykáta,Nagykata,47.412,19.7396,Hungary,HU,HUN,Pest,minor,11985,1348906968
Brzeziny,Brzeziny,51.8,19.75,Poland,PL,POL,Łódzkie,minor,12117,1616839084
Lubawa,Lubawa,53.5,19.75,Poland,PL,POL,Warmińsko-Mazurskie,,10626,1616962128
Veternik,Veternik,45.2533,19.7608,Serbia,RS,SRB,,,17454,1688644381
Vladimirci,Vladimirci,44.6167,19.7833,Serbia,RS,SRB,Vladimirci,admin,17462,1688070989
Srbobran,Srbobran,45.5333,19.7833,Serbia,RS,SRB,Srbobran,admin,16317,1688431448
Nagykőrös,Nagykoros,47.0332,19.784,Hungary,HU,HUN,Pest,minor,23052,1348967171
Koluszki,Koluszki,51.75,19.8,Poland,PL,POL,Łódzkie,,12396,1616140044
Cegléd,Cegled,47.1743,19.802,Hungary,HU,HUN,Pest,minor,36344,1348930347
Koceljeva,Koceljeva,44.4708,19.807,Serbia,RS,SRB,Koceljeva,admin,,1688585119
Salgótarján,Salgotarjan,48.104,19.8075,Hungary,HU,HUN,Nógrád,admin,31223,1348290189
Fiľakovo,Fil'akovo,48.2683,19.8247,Slovakia,SK,SVK,Banská Bystrica,,9949,1703493042
Bátonyterenye,Batonyterenye,47.9892,19.8286,Hungary,HU,HUN,Nógrád,minor,11284,1348134134
Ruma,Ruma,45,00,19.8333,Serbia,RS,SRB,Ruma,admin,54339,1688037789
Skawina,Skawina,49.9833,19.8333,Poland,PL,POL,Małopolskie,,24177,1616660724
Sremska Kamenica,Sremska Kamenica,45.2206,19.8392,Serbia,RS,SRB,,,11967,1688087765
Novi Sad,Novi Sad,45.2542,19.8425,Serbia,RS,SRB,Novi Sad,admin,380000,1688169087
Irig,Irig,45.1,19.85,Serbia,RS,SRB,Irig,admin,4848,1688660485
Kiskunfélegyháza,Kiskunfelegyhaza,46.7052,19.85,Hungary,HU,HUN,Bács-Kiskun,minor,28803,1348638728
Petrovaradin,Petrovaradin,45.25,19.8667,Serbia,RS,SRB,Novi Sad,minor,14810,1688320028
Valjevo,Valjevo,44.2667,19.8833,Serbia,RS,SRB,Valjevo,admin,90312,1688926375
Temerin,Temerin,45.4167,19.8833,Serbia,RS,SRB,Temerin,admin,28287,1688171551
Kościelisko,Koscielisko,49.2908,19.8883,Poland,PL,POL,Małopolskie,,8661,1616942761
Żuromin,Zuromin,53.0667,19.9,Poland,PL,POL,Mazowieckie,minor,8592,1616921543
Kosjerić,Kosjeric,44,00,19.9167,Serbia,RS,SRB,Kosjerić,admin,12090,1688365764
Jászberény,Jaszbereny,47.5,19.9167,Hungary,HU,HUN,Jász-Nagykun-Szolnok,minor,26058,1348347095
Sremski Karlovci,Sremski Karlovci,45.2,19.9333,Serbia,RS,SRB,Sremski Karlovci,admin,8750,1688215764
Gyöngyös,Gyongyos,47.7833,19.9333,Hungary,HU,HUN,Heves,minor,27887,1348619810
Łowicz,Lowicz,52.1,19.9333,Poland,PL,POL,Łódzkie,minor,26928,1616979860
Morąg,Morag,53.9167,19.9333,Poland,PL,POL,Warmińsko-Mazurskie,,13317,1616114206
Kraków,Krakow,50.0614,19.9372,Poland,PL,POL,Małopolskie,admin,804237,1616172264
Myślenice,Myslenice,49.8347,19.9389,Poland,PL,POL,Małopolskie,minor,18051,1616135502
Kać,Kac,45.3,19.95,Serbia,RS,SRB,,,11067,1688942926
Zakopane,Zakopane,49.3,19.95,Poland,PL,POL,Małopolskie,minor,25770,1616298051
Pećinci,Pecinci,44.9,19.9667,Serbia,RS,SRB,Pećinci,admin,19720,1688856329
Ostróda,Ostroda,53.7,19.9667,Poland,PL,POL,Warmińsko-Mazurskie,minor,9410,1616636172
Włoszczowa,Wloszczowa,50.8542,19.9669,Poland,PL,POL,Świętokrzyskie,minor,9750,1616505680
Podgórze,Podgorze,50.0417,19.9833,Poland,PL,POL,Małopolskie,,34045,1616725175
Abony,Abony,47.1894,20.0097,Hungary,HU,HUN,Pest,,14622,1348748527
Rimavská Sobota,Rimavska Sobota,48.3811,20.0144,Slovakia,SK,SVK,Banská Bystrica,minor,22048,1703980891
Nowy Targ,Nowy Targ,49.4667,20.0167,Poland,PL,POL,Małopolskie,minor,33273,1616880514
Tomaszów Mazowiecki,Tomaszow Mazowiecki,51.5167,20.0167,Poland,PL,POL,Łódzkie,minor,59388,1616394410
Miechów,Miechow,50.3578,20.0325,Poland,PL,POL,Małopolskie,minor,11215,1616754821
Bečej,Becej,45.6167,20.0333,Serbia,RS,SRB,Bečej,admin,37351,1688492797
Kanjiža,Kanjiza,46.0667,20.5,Serbia,RS,SRB,Kanjiža,admin,9871,1688731968
Wieliczka,Wieliczka,49.9894,20.0661,Poland,PL,POL,Małopolskie,minor,26599,1616249410
Žabalj,Zabalj,45.3667,20.0667,Serbia,RS,SRB,Žabalj,admin,9161,1688662344
Ub,Ub,44.4561,20.0739,Serbia,RS,SRB,Ub,admin,6191,1688701954
Mionica,Mionica,44.25,20.0833,Serbia,RS,SRB,Mionica,admin,14263,1688862283
Inđija,Indija,45.05,20.0833,Serbia,RS,SRB,Inđija,admin,47433,1688349740
Senta,Senta,45.9314,20.9,Serbia,RS,SRB,Senta,admin,20302,1688368364
Tiszakécske,Tiszakecske,46.9312,20.0951,Hungary,HU,HUN,Bács-Kiskun,minor,11664,1348645870
Novi Kneževac,Novi Knezevac,46.05,20.1,Serbia,RS,SRB,Novi Kneževac,admin,6960,1688706489
Revúca,Revuca,48.6831,20.1133,Slovakia,SK,SVK,Banská Bystrica,minor,11484,1703490352
Novi Bečej,Novi Becej,45.6,20.1167,Serbia,RS,SRB,Novi Bečej,admin,13133,1688588712
Ada,Ada,45.8,20.1333,Serbia,RS,SRB,Ada,admin,10547,1688687750
Csongrád,Csongrad,46.7113,20.1403,Hungary,HU,HUN,Csongrád-Csanád,minor,15454,1348885069
Skierniewice,Skierniewice,51.9528,20.1417,Poland,PL,POL,Łódzkie,minor,46437,1616077823
Szeged,Szeged,46.255,20.145,Hungary,HU,HUN,Csongrád-Csanád,admin,239025,1348655615
Čoka,Coka,45.9333,20.15,Serbia,RS,SRB,Čoka,admin,4707,1688200508
Lajkovac,Lajkovac,44.3667,20.1667,Serbia,RS,SRB,Lajkovac,admin,15475,1688900219
Stara Pazova,Stara Pazova,44.9833,20.1667,Serbia,RS,SRB,Stara Pazova,admin,71931,1688866909
Działdowo,Dzialdowo,53.2333,20.1833,Poland,PL,POL,Warmińsko-Mazurskie,minor,20670,1616181805
Ugrinovci,Ugrinovci,44.8783,20.1869,Serbia,RS,SRB,Beograd,,10807,1688470425
Szolnok,Szolnok,47.1747,20.1965,Hungary,HU,HUN,Jász-Nagykun-Szolnok,admin,67126,1348287339
Nova Pazova,Nova Pazova,44.95,20.2167,Serbia,RS,SRB,,,17105,1688348841
Niepołomice,Niepolomice,50.0339,20.2172,Poland,PL,POL,Małopolskie,,15697,1616183842
Dobanovci,Dobanovci,44.8333,20.2333,Serbia,RS,SRB,Beograd,,8503,1688744235
Sochaczew,Sochaczew,52.2333,20.2333,Poland,PL,POL,Mazowieckie,minor,34439,1616172675
Ljig,Ljig,44.2213,20.2375,Serbia,RS,SRB,Ljig,admin,,1688555007
Lazarevac,Lazarevac,44.3667,20.25,Serbia,RS,SRB,Beograd,minor,55146,1688828613
Rawa Mazowiecka,Rawa Mazowiecka,51.7658,20.2533,Poland,PL,POL,Łódzkie,minor,16429,1616083640
Tiszaföldvár,Tiszafoldvar,46.9739,20.2539,Hungary,HU,HUN,Jász-Nagykun-Szolnok,,10039,1348506959
Szentes,Szentes,46.651,20.258,Hungary,HU,HUN,Csongrád-Csanád,minor,25417,1348319560
Surčin,Surcin,44.7919,20.2723,Serbia,RS,SRB,Beograd,minor,45452,1688106927
Batajnica,Batajnica,44.9,20.2833,Serbia,RS,SRB,Beograd,,48600,1688675083
Novi Banovci,Novi Banovci,44.95,20.2833,Serbia,RS,SRB,,,9443,1688687724
Heves,Heves,47.6,20.2833,Hungary,HU,HUN,Heves,minor,9923,1348843058
Opoczno,Opoczno,51.3772,20.2869,Poland,PL,POL,Łódzkie,minor,19738,1616841485
Poprad,Poprad,49.0594,20.2975,Slovakia,SK,SVK,Prešov,minor,49855,1703451549
Titel,Titel,45.2047,20.3,Serbia,RS,SRB,Titel,admin,15738,1688633486
Ózd,Ozd,48.2167,20.3,Hungary,HU,HUN,Borsod-Abaúj-Zemplén,minor,30865,1348082095
Jędrzejów,Jedrzejow,50.6333,20.3,Poland,PL,POL,Świętokrzyskie,minor,14592,1616363750
Hódmezővásárhely,Hodmezovasarhely,46.4304,20.3188,Hungary,HU,HUN,Hódmezővásárhely,admin,41944,1348676241
Mława,Mlawa,53.1167,20.3667,Poland,PL,POL,Mazowieckie,minor,30919,1616236136
Eger,Eger,47.899,20.3747,Hungary,HU,HUN,Heves,admin,50018,1348559499
Płońsk,Plonsk,52.6333,20.3833,Poland,PL,POL,Mazowieckie,minor,21800,1616662594
Zrenjanin,Zrenjanin,45.3833,20.3894,Serbia,RS,SRB,Zrenjanin,admin,67129,1688827840
Sremčica,Sremcica,44.6767,20.391,Serbia,RS,SRB,Beograd,,21001,1688138353
Dobre Miasto,Dobre Miasto,53.9875,20.3958,Poland,PL,POL,Warmińsko-Mazurskie,,9629,1616619953
Zemun,Zemun,44.85,20.4,Serbia,RS,SRB,Beograd,minor,161596,1688453076
Törökszentmiklós,Torokszentmiklos,47.1833,20.4167,Hungary,HU,HUN,Jász-Nagykun-Szolnok,minor,19380,1348803732
Końskie,Konskie,51.2,20.4167,Poland,PL,POL,Świętokrzyskie,minor,18201,1616604827
Nidzica,Nidzica,53.3583,20.425,Poland,PL,POL,Warmińsko-Mazurskie,minor,13052,1616216829
Kežmarok,Kezmarok,49.1336,20.4264,Slovakia,SK,SVK,Prešov,minor,15552,1703214180
Limanowa,Limanowa,49.7006,20.4267,Poland,PL,POL,Małopolskie,minor,14635,1616015371
Opovo,Opovo,45.0519,20.4303,Serbia,RS,SRB,Opovo,admin,4546,1688371736
Padinska Skela,Padinska Skela,44.95,20.4333,Serbia,RS,SRB,Beograd,,9263,1688172132
Bochnia,Bochnia,49.9833,20.4333,Poland,PL,POL,Małopolskie,minor,28946,1616833825
Żyrardów,Zyrardow,52.05,20.4333,Poland,PL,POL,Mazowieckie,minor,39374,1616145588
Borča,Borca,44.87,20.45,Serbia,RS,SRB,Beograd,,46086,1688819875
Kikinda,Kikinda,45.8333,20.45,Serbia,RS,SRB,Kikinda,admin,28743,1688358284
Gornji Milanovac,Gornji Milanovac,44.0242,20.46,Serbia,RS,SRB,Gornji Milanovac,admin,38985,1688363978
Belgrade,Belgrade,44.82,20.46,Serbia,RS,SRB,Beograd,primary,1197714,1688374696
Olsztyn,Olsztyn,53.7778,20.4792,Poland,PL,POL,Warmińsko-Mazurskie,admin,170225,1616383275
Makó,Mako,46.217,20.483,Hungary,HU,HUN,Csongrád-Csanád,minor,21913,1348716786
Smižany,Smizany,48.9556,20.5292,Slovakia,SK,SVK,Košice,,8838,1703195495
Rožňava,Roznava,48.6583,20.5308,Slovakia,SK,SVK,Košice,minor,17569,1703307007
Pińczów,Pinczow,50.5333,20.5333,Poland,PL,POL,Świętokrzyskie,minor,10078,1616074605
Kaluđerica,Kaluderica,44.75,20.55,Serbia,RS,SRB,Beograd,,26904,1688075114
Žitište,Zitiste,45.4833,20.55,Serbia,RS,SRB,Žitište,admin,2903,1688363591
Szarvas,Szarvas,46.8667,20.55,Hungary,HU,HUN,Békés,minor,14428,1348371438
Aranđelovac,Arandelovac,44.3,20.5667,Serbia,RS,SRB,Aranđelovac,admin,46225,1688854200
Spišská Nová Ves,Spisska Nova Ves,48.9439,20.5675,Slovakia,SK,SVK,Košice,minor,35431,1703217196
Mezőkövesd,Mezokovesd,47.8167,20.5833,Hungary,HU,HUN,Borsod-Abaúj-Zemplén,minor,15588,1348265393
Levoča,Levoca,49.0253,20.5881,Slovakia,SK,SVK,Prešov,minor,14256,1703381498
Nova Crnja,Nova Crnja,45.6667,20.6,Serbia,RS,SRB,Nova Crnja,admin,1491,1688294163
Sânnicolau Mare,Sannicolau Mare,46.0636,20.6125,Romania,RO,ROU,Timiş,,10627,1642288572
Brzesko,Brzesko,49.9667,20.6167,Poland,PL,POL,Małopolskie,minor,16193,1616496298
Błonie,Blonie,52.2,20.6167,Poland,PL,POL,Mazowieckie,,12152,1616120917
Kovačica,Kovacica,45.1117,20.6214,Serbia,RS,SRB,Kovačica,admin,5398,1688530993
Grodzisk Mazowiecki,Grodzisk Mazowiecki,52.1089,20.625,Poland,PL,POL,Mazowieckie,minor,33708,1616204400
Mezőtúr,Mezotur,47,00,20.6333,Hungary,HU,HUN,Jász-Nagykun-Szolnok,minor,15644,1348445088
Kielce,Kielce,50.8742,20.6333,Poland,PL,POL,Świętokrzyskie,admin,186894,1616176351
Ciechanów,Ciechanow,52.8667,20.6333,Poland,PL,POL,Mazowieckie,minor,42705,1616466171
Stary Sącz,Stary Sacz,49.5625,20.6364,Poland,PL,POL,Małopolskie,,8746,1616399913
Pančevo,Pancevo,44.8706,20.6403,Serbia,RS,SRB,Pančevo,admin,73401,1688356974
Kazincbarcika,Kazincbarcika,48.2531,20.6456,Hungary,HU,HUN,Borsod-Abaúj-Zemplén,minor,24373,1348628122
Milanówek,Milanowek,52.1167,20.65,Poland,PL,POL,Mazowieckie,,16490,1616814692
Orosháza,Oroshaza,46.5667,20.6667,Hungary,HU,HUN,Békés,minor,25472,1348070535
Miskolc,Miskolc,48.0833,20.6667,Hungary,HU,HUN,Borsod-Abaúj-Zemplén,admin,145248,1348668815
Stará Ľubovňa,Stara L'ubovna,49.3094,20.6789,Slovakia,SK,SVK,Prešov,minor,15938,1703928081
Nowy Sącz,Nowy Sacz,49.6239,20.6972,Poland,PL,POL,Małopolskie,minor,81281,1616869871
Topola,Topola,44.25,20.7,Serbia,RS,SRB,Topola,admin,22207,1688000008
Mladenovac,Mladenovac,44.4333,20.7,Serbia,RS,SRB,Beograd,minor,48683,1688838780
Sajószentpéter,Sajoszentpeter,48.2167,20.7167,Hungary,HU,HUN,Borsod-Abaúj-Zemplén,,11274,1348595790
Busko-Zdrój,Busko-Zdroj,50.4667,20.7167,Poland,PL,POL,Świętokrzyskie,minor,15014,1616795752
Brwinów,Brwinow,52.1417,20.7167,Poland,PL,POL,Mazowieckie,,14448,1616620268
Nowy Dwór Mazowiecki,Nowy Dwor Mazowiecki,52.4333,20.7167,Poland,PL,POL,Mazowieckie,minor,28651,1616753471
Jimbolia,Jimbolia,45.7931,20.7375,Romania,RO,ROU,Timiş,,10179,1642376521
Edelény,Edeleny,48.2967,20.7442,Hungary,HU,HUN,Borsod-Abaúj-Zemplén,minor,9259,1348035547
Tiszafüred,Tiszafured,47.6167,20.7667,Hungary,HU,HUN,Jász-Nagykun-Szolnok,minor,10752,1348745006
Kisújszállás,Kisujszallas,47.2169,20.7669,Hungary,HU,HUN,Jász-Nagykun-Szolnok,,10055,1348563920
Sečanj,Secanj,45.3667,20.7725,Serbia,RS,SRB,Sečanj,admin,13267,1688905613
Pruszków,Pruszkow,52.1667,20.8,Poland,PL,POL,Mazowieckie,minor,65283,1616154673
Ożarów Mazowiecki,Ozarow Mazowiecki,52.2167,20.8,Poland,PL,POL,Mazowieckie,minor,14375,1616007056
Gyomaendrőd,Gyomaendrod,46.9361,20.8236,Hungary,HU,HUN,Békés,minor,12144,1348198279
Szydłowiec,Szydlowiec,51.2333,20.85,Poland,PL,POL,Mazowieckie,minor,10959,1616837510
Piastów,Piastow,52.1833,20.85,Poland,PL,POL,Mazowieckie,,23281,1616118197
Grójec,Grojec,51.8656,20.8675,Poland,PL,POL,Mazowieckie,minor,17037,1616458276
Krompachy,Krompachy,48.9139,20.8739,Slovakia,SK,SVK,Košice,,8739,1703996106
Łomianki,Lomianki,52.3333,20.8833,Poland,PL,POL,Mazowieckie,,18124,1616717475
Legionowo,Legionowo,52.4,20.8833,Poland,PL,POL,Mazowieckie,minor,53216,1616994284
Przasnysz,Przasnysz,53.0167,20.8833,Poland,PL,POL,Mazowieckie,minor,16662,1616909392
Karcag,Karcag,47.3111,20.9161,Hungary,HU,HUN,Jász-Nagykun-Szolnok,minor,18495,1348514059
Skarżysko-Kamienna,Skarzysko-Kamienna,51.1167,20.9167,Poland,PL,POL,Świętokrzyskie,minor,78636,1616858398
Kragujevac,Kragujevac,44.0101,20.9172,Serbia,RS,SRB,Kragujevac,admin,150623,1688832387
Smederevo,Smederevo,44.6667,20.9333,Serbia,RS,SRB,Smederevo,admin,97930,1688344019
Biskupiec,Biskupiec,53.85,20.95,Poland,PL,POL,Warmińsko-Mazurskie,,10163,1616213985
Krynica,Krynica,49.4117,20.955,Poland,PL,POL,Małopolskie,,10001,1616638760
Smederevska Palanka,Smederevska Palanka,44.3663,20.9565,Serbia,RS,SRB,Smederevska Palanka,admin,42192,1688107292
Alibunar,Alibunar,45.0806,20.9656,Serbia,RS,SRB,Alibunar,admin,3431,1688248362
Kovin,Kovin,44.75,20.9667,Serbia,RS,SRB,Kovin,admin,33722,1688830508
Rača,Raca,44.2333,20.9833,Serbia,RS,SRB,Rača,admin,11475,1688403125
